"stop_id","stop_code","stop_name","stop_lon","stop_lat"
"BRNGTN","BNT","Brinnington Rail Station",-2.13512, 53.43211
"BRNHRST","BNH","Barnehurst Rail Station",0.15965, 51.46496
"BRNMONC","BUU","Burnham-on-Crouch Rail Station",0.81403, 51.63366
"BRNSTPL","BNP","Barnstaple Rail Station",-4.06312, 51.07397
"BRNYARM","BYA","Berney Arms Rail Station",1.63038, 52.58979
"BROADGR","BGE","Broad Green Rail Station",-2.89348, 53.4065
"BROCKLY","BCY","Brockley Rail Station",-0.03754, 51.46465
"BROMLYN","BMN","Bromley North Rail Station",0.01699, 51.40833
"BROMLYS","BMS","Bromley South Rail Station",0.01734, 51.39997
"BROOME","BME","Broome Rail Station",-2.88521, 52.42277
"BRORA","BRA","Brora Rail Station",-3.85228, 58.01295
"BROUGH","BUH","Brough Rail Station",-0.57872, 53.72696
"BROXBRN","BXB","Broxbourne Rail Station",-0.01109, 51.74691
"BRRHL","BRL","Barrhill Rail Station",-4.78178, 55.097
"BRRYLNK","BYL","Barry Links Rail Station",-2.74544, 56.49315
"BRSCGHB","BCB","Burscough Bridge Rail Station",-2.84088, 53.60525
"BRSCGHJ","BCJ","Burscough Junction Rail Station",-2.84061, 53.59752
"BRSDE","BUI","Burnside (Strathclyde) Rail Station",-4.20239, 55.81692
"BRSR","BSR","Broadstairs Rail Station",1.43356, 51.36067
"BRSTAIR","XPB","BRISTOL INTERNATL AIRPORT",-2.71415, 51.38547
"BRSTLTM","BRI","Bristol Temple Meads Rail Station",-2.58044, 51.44927
"BRSTPWY","BPW","Bristol Parkway Rail Station",-2.54216, 51.5138
"BRSTSTA","XDU","BRISTOL T.M. STN. APPROACH",-2.58178, 51.4493
"BRTHMBR","BAU","Barton-on-Humber Rail Station",-0.44344, 53.68892
"BRTJYC","BUJ","Burton Joyce Rail Station",-1.04088, 52.98344
"BRTWOOD","BRE","Brentwood Rail Station",0.29959, 51.6136
"BRUCGRV","BCV","Bruce Grove Rail Station",-0.06987, 51.59396
"BRUNDAL","BDA","Brundall Rail Station",1.4393, 52.61948
"BRUNDLG","BGA","Brundall Gardens Rail Station",1.41842, 52.62344
"BRUSTAN","BSU","Brunstane Rail Station",-3.10099, 55.94251
"BRUTON","BRU","Bruton Rail Station",-2.44707, 51.11164
"BRWCGAL","XAA","GALASHIELS BUS STATION",-2.80576, 55.61746
"BRWCKUT","BWK","Berwick-upon-Tweed Rail Station",-2.01097, 55.77434
"BRWHINS","BNR","Brockley Whins Rail Station",-1.46135, 54.95954
"BRYN","BYN","Bryn Rail Station",-2.64721, 53.49986
"BRYSTNS","BYS","Braystones Rail Station",-3.54183, 54.43936
"BSAUKLD","BIA","Bishop Auckland Rail Station",-1.67771, 54.65719
"BSAUWEA","BIA","Bishop Auckland Rail Station",-1.6777, 54.65719
"BSCTSTA","BSC","Bescot Stadium Rail Station",-1.99111, 52.56309
"BSDN","BRN","Bearsden Rail Station",-4.33202, 55.91713
"BSHB","BBG","Bishopbriggs Rail Station",-4.22491, 55.90388
"BSHPSFD","BIS","Bishops Stortford Rail Station",0.16489, 51.86669
"BSNGSEB","BSK","BASINGSTOKE EAST BAY",-1.0869, 51.26809
"BSNGSTK","BSK","Basingstoke Rail Station",-1.08726, 51.26836
"BSSN","BIP","Bishopstone Rail Station",0.08276, 50.78014
"BSSNBUS","BST","BISHOPSTONE (HILL RISE)",0.08383, 50.78185
"BSTBARN","BOB","BESSES-O'-TH'-BARN",-2.28667, 53.5413
"BSTD","BSD","Bearsted Rail Station",0.57758, 51.27582
"BSTEDMS","BSE","Bury St Edmunds Rail Station",0.71331, 52.25376
"BTCHBUS","BTO","BETCHWORTH (A25)",-0.26687, 51.24812
"BTCHWTH","BTO","Betchworth Rail Station",-0.26697, 51.24819
"BTHGATE","BHG","Bathgate Rail Station",-3.6361, 55.89715
"BTHNLGR","BET","Bethnal Green Rail Station",-0.05957, 51.52392
"BTLRSLA","BUL","Butlers Lane Rail Station",-1.83802, 52.59247
"BTLSBDG","BLB","Battlesbridge Rail Station",0.56529, 51.62482
"BTLYSY","BYK","Bentley (S Yorks) Rail Station",-1.15095, 53.54393
"BTRSBY","BTT","Battersby Rail Station",-1.09297, 54.45768
"BUCKNHM","BUC","Buckenham Rail Station",1.47033, 52.59774
"BUDESTD","BUA","BUDE STRAND",-4.54732, 50.8284
"BUGLE","BGL","Bugle Rail Station",-4.7921, 50.40035
"BUILTHR","BHR","Builth Road Rail Station",-3.42703, 52.16932
"BUKSHAW","BSV","BUCKSHAW PARKWAY",-2.66447, 53.67282
"BULWELL","BLW","Bulwell Rail Station",-1.19555, 52.9994
"BURES","BUE","Bures Rail Station",0.76914, 51.97116
"BURGESH","BUG","Burgess Hill Rail Station",-0.12741, 50.95365
"BURLYIW","BUW","Burley-in-Wharfedale Rail Station",-1.75337, 53.90815
"BURNLYB","BUB","Burnley Barracks Rail Station",-2.25809, 53.79088
"BURNLYC","BNC","Burnley Central Rail Station",-2.24497, 53.79351
"BURNMR","BYM","Burnley Manchester Road Rail Station",-2.24887, 53.78496
"BURSLDN","BUO","Bursledon Rail Station",-1.30503, 50.88369
"BURTNOT","BUT","Burton-on-Trent Rail Station",-1.64246, 52.80581
"BURY","BUR","BURY",-2.29758, 53.59071
"BUSBY","BUS","Busby Rail Station",-4.2622, 55.78034
"BUSBYJ","PWW","BUSBY JN",-4.30179, 55.82427
"BUSHEY","BSH","Bushey Rail Station",-0.38475, 51.64558
"BUSHYDC","BSH","Bushey Rail Station",-0.38532, 51.64575
"BUXTON","BUX","Buxton Rail Station",-1.91286, 53.26072
"BXLYHTH","BXH","Bexleyheath Rail Station",0.13373, 51.4635
"BXTD","BXD","Buxted Rail Station",0.13144, 50.99001
"BYFLANH","BFN","Byfleet & New Haw Rail Station",-0.48139, 51.34979
"BYNEA","BYE","Bynea Rail Station",-4.09888, 51.67203
"CADOXTN","CAD","Cadoxton Rail Station",-3.2489, 51.41228
"CAERGWL","CGW","Caergwrle Rail Station",-3.03291, 53.10786
"CALLNRD","XAH","CALLINGTON NEW ROAD",-4.31686, 50.50402
"CALNSTR","XAI","CALNE STRAND",-2.00571, 51.43979
"CALSTCK","CSK","Calstock Rail Station",-4.20899, 50.4978
"CAMBDGE","CBG","Cambridge Rail Station",0.13746, 52.19407
"CAMBNTH","CMB","Cambridge North Rail Station",0.15848, 52.22448
"CAMELON","CMO","Camelon Rail Station",-3.81761, 56.00609
"CAMHTH","CBH","Cambridge Heath (London) Rail Station",-0.05728, 51.53197
"CANLEY","CNL","Canley Rail Station",-1.54757, 52.39924
"CANONST","CST","London Cannon Street Rail Station",-0.09059, 51.51084
"CARBISB","CBB","Carbis Bay Rail Station",-5.46326, 50.19705
"CARDFBR","CDB","Cardiff Bay Rail Station",-3.1664, 51.46711
"CARDFQS","CDQ","Cardiff Queen Street Rail Station",-3.17018, 51.48196
"CARFIN","CRF","Carfin Rail Station",-3.95568, 55.80762
"CARICOS","CKU","CARRICK-ON-SUIR",-7.50809, 52.34343
"CARK","CAK","Cark Rail Station",-2.97406, 54.17795
"CARLILE","CAR","Carlisle Rail Station",-2.93319, 54.89065
"CARMYLE","CML","Carmyle Rail Station",-4.15818, 55.83434
"CARRBDG","CAG","Carrbridge Rail Station",-3.8282, 57.2795
"CARSWS","CWS","Caersws Rail Station",-3.4325, 52.51612
"CASTLFD","CFD","Castleford Rail Station",-1.35465, 53.72408
"CATERHM","CAT","Caterham Rail Station",-0.07831, 51.28214
"CATFBDG","CFB","Catford Bridge Rail Station",-0.02479, 51.44474
"CATFORD","CTF","Catford Rail Station",-0.02632, 51.44441
"CATHAYS","CYS","Cathays Rail Station",-3.17868, 51.4889
"CATTAL","CTL","Cattal Rail Station",-1.32053, 53.99744
"CAUSLND","CAU","Causeland Rail Station",-4.46645, 50.40569
"CBARPAR","CBP","Castle Bar Park Rail Station",-0.33155, 51.52293
"CBAY","CWB","Colwyn Bay Rail Station",-3.72542, 53.29636
"CBGH","COH","Crowborough Rail Station",0.18801, 51.04638
"CBHMSDA","CSD","Cobham & Stoke d'Abernon Rail Station",-0.38935, 51.3181
"CBORNE","CBN","Camborne Rail Station",-5.29741, 50.21043
"CBRK","CBK","Cranbrook Rail Station",-3.42042, 50.75009
"CCARY","CLC","Castle Cary Rail Station",-2.52279, 51.09981
"CCRT","CCT","Cathcart Rail Station",-4.26054, 55.81767
"CDCOT","CDT","Caldicot Rail Station",-2.76057, 51.58479
"CDND","CDD","Cardenden Rail Station",-3.26164, 56.14125
"CDNL","CDO","Cardonald Rail Station",-4.34069, 55.85257
"CDRS","CDR","Cardross Rail Station",-4.65307, 55.96038
"CEFNYBD","CYB","Cefn-y-Bedd Rail Station",-3.03105, 53.0988
"CFFT","CFF","Croftfoot Rail Station",-4.22832, 55.81825
"CFLATTS","CFL","Crossflatts Rail Station",-1.84489, 53.85846
"CFPK","CFT","Crofton Park Rail Station",-0.0365, 51.45519
"CHADHDD","CFH","Chafford Hundred Rail Station",0.28745, 51.48556
"CHAPLTN","CPN","Chapelton (Devon) Rail Station",-4.02472, 51.01653
"CHARTHM","CRT","Chartham Rail Station",1.01804, 51.25726
"CHASNRD","CSR","Chassen Road Rail Station",-2.36823, 53.44616
"CHATHAM","CTM","Chatham Rail Station",0.52115, 51.38038
"CHBURY","CBY","Charlbury Rail Station",-1.48969, 51.87243
"CHCHSTR","CCH","Chichester Rail Station",-0.78175, 50.83205
"CHDH","CHU","Cheadle Hulme Rail Station",-2.1883, 53.37593
"CHDNGTN","CED","Cheddington Rail Station",-0.66215, 51.85792
"CHDWLHT","CTH","Chadwell Heath Rail Station",0.12896, 51.56804
"CHEAM","CHE","Cheam Rail Station",-0.21417, 51.35548
"CHEF","CEF","Chapel-en-le-Frith Rail Station",-1.91876, 53.31223
"CHELFD","CEL","Chelford Rail Station",-2.28058, 53.27031
"CHEPSTW","CPW","Chepstow Rail Station",-2.67114, 51.64005
"CHESHNT","CHN","Cheshunt Rail Station",-0.02396, 51.70287
"CHETNOL","CNO","Chetnole Rail Station",-2.57293, 50.86636
"CHFD","CHD","Chesterfield Rail Station",-1.42012, 53.23822
"CHFN","CHF","Church Fenton Rail Station",-1.22759, 53.8266
"CHHL","CHT","Chathill Rail Station",-1.70638, 55.53673
"CHINGFD","CHI","Chingford Rail Station",0.0099, 51.63308
"CHIPNEW","XDN","CHIPPENHAM NEW RD BUS STOP",-2.1151, 51.46132
"CHIPNHM","CPM","Chippenham Rail Station",-2.11539, 51.46249
"CHIRK","CRK","Chirk Rail Station",-3.06564, 52.93309
"CHISWCK","CHK","Chiswick Rail Station",-0.26784, 51.48113
"CHLFNAL","CFO","Chalfont & Latimer Rail Station",-0.56059, 51.66792
"CHLKWEL","CHW","Chalkwell Rail Station",0.67059, 51.53872
"CHLMSFD","CHM","Chelmsford Rail Station",0.46857, 51.73637
"CHLSFLD","CLD","Chelsfield Rail Station",0.10907, 51.35625
"CHLTNHM","CNM","Cheltenham Spa Rail Station",-2.09962, 51.8974
"CHLTRAC","CRC","CHELTENHAM RACECOURSE",-2.06974, 51.91721
"CHLWTH","CHL","Chilworth Rail Station",-0.52482, 51.21521
"CHNLY","CLY","Chinley Rail Station",-1.94394, 53.34029
"CHNLYNJ","CLY","CHINLEY NORTH JN",-1.94439, 53.34029
"CHNOBUS","CPG","CHIPPING NORTON WEST ST",-1.5461, 51.93973
"CHNRLOW","XCQ","CHINNOR, LOWER ROAD",-0.90632, 51.69808
"CHOLSEY","CHO","Cholsey Rail Station",-1.15802, 51.5702
"CHORBUK","BSV","Buckshaw Parkway Rail Station",-2.66083, 53.67334
"CHORLEY","CRL","Chorley Rail Station",-2.62684, 53.65253
"CHOS","CTW","Church & Oswaldtwistle Rail Station",-2.39121, 53.75052
"CHPLTWN","CLN","Chapeltown Rail Station",-1.46628, 53.46233
"CHPWKSC","CWC","Chappel & Wakes Colne Rail Station",0.7585, 51.9259
"CHRISTC","CHR","Christchurch Rail Station",-1.78455, 50.73821
"CHRNGXG","CHC","Charing Cross (Glasgow) Rail Station",-4.26982, 55.86468
"CHRSBUS","CHH","CHRSTS HSPTL(BARNS GRN RD)",-0.36356, 51.05072
"CHRSTSH","CHH","Christs Hospital Rail Station",-0.36356, 51.05068
"CHRW","CLW","Chorleywood Rail Station",-0.51832, 51.65425
"CHRX","CHX","London Charing Cross Rail Station",-0.12445, 51.50779
"CHSD","CHP","Chipstead Rail Station",-0.1695, 51.30928
"CHSLHRS","CIT","Chislehurst Rail Station",0.05742, 51.40555
"CHSRD","CRD","Chester Road Rail Station",-1.83248, 52.53564
"CHSSN","CSN","Chessington North Rail Station",-0.3007, 51.36404
"CHSSS","CSS","Chessington South Rail Station",-0.30816, 51.35655
"CHST","CTR","Chester Rail Station",-2.87959, 53.19669
"CHSW","CSW","Chestfield & Swalecliffe Rail Station",1.06693, 51.36024
"CHTLRT","CTE","Chatelherault Rail Station",-4.00467, 55.76522
"CHTR","CYT","Cherry Tree Rail Station",-2.51838, 53.73287
"CHTSEY","CHY","Chertsey Rail Station",-0.50932, 51.38707
"CILMERY","CIM","Cilmeri Rail Station",-3.45654, 52.15053
"CKHL","CKH","Corkerhill Rail Station",-4.33429, 55.8375
"CLACTON","CLT","Clacton-on-Sea Rail Station",1.15409, 51.794
"CLANDON","CLA","Clandon Rail Station",-0.50277, 51.264
"CLAPTON","CPT","Clapton Rail Station",-0.05702, 51.56164
"CLARBRD","CLR","Clarbeston Road Rail Station",-4.88355, 51.85166
"CLAVRDN","CLV","Claverdon Rail Station",-1.69656, 52.27709
"CLCHHYT","HYH","Hythe (Essex) Rail Station",0.92753, 51.88564
"CLCHRTN","CET","Colchester Town Rail Station",0.90476, 51.88645
"CLCHSTR","COL","Colchester Rail Station",0.8926, 51.90071
"CLDNNRB","CIR","Caledonian Road & Barnsbury Rail Station",-0.11673, 51.54304
"CLDRCRX","CAC","Caldercruix Rail Station",-3.88771, 55.88794
"CLELAND","CEA","Cleland Rail Station",-3.91024, 55.80465
"CLFDOWN","CFN","Clifton Down Rail Station",-2.61174, 51.46454
"CLHM","CLM","Collingham Rail Station",-0.75039, 53.14408
"CLITHRO","CLH","Clitheroe Rail Station",-2.39434, 53.87346
"CLMN","CIL","Chilham Rail Station",0.9759, 51.24461
"CLOCKHS","CLK","Clock House Rail Station",-0.04066, 51.40858
"CLONMEL","CLX","CLONMEL",-7.65646, 52.3544
"CLPHHS","CLP","Clapham High Street Rail Station",-0.13252, 51.46548
"CLPHMJ1","CLJ","Clapham Junction Rail Station",-0.17007, 51.46422
"CLPHMJ2","CLJ","Clapham Junction Rail Station",-0.17035, 51.46413
"CLPHMJC","CLJ","Clapham Junction Rail Station",-0.17017, 51.46415
"CLPHMJM","CLJ","Clapham Junction Rail Station",-0.17018, 51.46426
"CLPHMJN","CLJ","CLAPHAM JUNCTION",-0.17029, 51.46419
"CLPHMJW","CLJ","Clapham Junction Rail Station",-0.16999, 51.46419
"CLPM","CPY","Clapham (N Yorks) Rail Station",-2.41038, 54.10538
"CLRKSTN","CKS","Clarkston Rail Station",-4.27564, 55.78935
"CLST","CLS","Chester-le-Street Rail Station",-1.57802, 54.85459
"CLTHRPS","CLE","Cleethorpes Rail Station",-0.02922, 53.5619
"CLTN","CLI","Clifton (Manchester) Rail Station",-2.31475, 53.52249
"CLWALL","CWL","Colwall Rail Station",-2.35695, 52.07987
"CLYBANK","CYK","Clydebank Rail Station",-4.40441, 55.90069
"CLYGATE","CLG","Claygate Rail Station",-0.34825, 51.36121
"CLYNDRW","CUW","Clunderwen Rail Station",-4.73184, 51.84054
"CMBH","CMH","Cwmbach Rail Station",-3.41481, 51.70146
"CMBLEY","CAM","Camberley Rail Station",-0.74427, 51.33633
"CMBRNLD","CUB","Cumbernauld Rail Station",-3.98033, 55.94202
"CMBSLNG","CBL","Cambuslang Rail Station",-4.17301, 55.8196
"CMDNRD","CMD","Camden Road Rail Station",-0.1387, 51.54179
"CMER","CMR","Cromer Rail Station",1.29282, 52.93008
"CMTHN","CMN","Carmarthen Rail Station",-4.30596, 51.85335
"CMTN","CBT","CAMBELTOWN (KINTYRE)",-5.59985, 55.42354
"CNCK","CAO","Cannock Rail Station",-2.02215, 52.68616
"CNDAW","ZCW","Canada Water Rail Station",-0.05, 51.498
"CNNB","CNN","Canonbury Rail Station",-0.09219, 51.54873
"CNNBELL","CNN","CANONBURY ELL",-0.09282, 51.54847
"CNRYNP","CRP","CAIRNRYAN (LOCH RYAN PORT)",-5.01624, 54.96286
"CNST","CAN","Carnoustie Rail Station",-2.7066, 56.50056
"CNTBE","CBE","Canterbury East Rail Station",1.07597, 51.27427
"CNTBW","CBW","Canterbury West Rail Station",1.0753, 51.28427
"CNTLEY","CNY","Cantley Rail Station",1.51341, 52.57875
"CNTY","CAY","Carntyne Rail Station",-4.17857, 55.85487
"COATBDC","CBC","Coatbridge Central Rail Station",-4.0319, 55.8625
"COATBDS","CBS","Coatbridge Sunnyside Rail Station",-4.02829, 55.86683
"COATDYK","COA","Coatdyke Rail Station",-4.00498, 55.86434
"CODNBCH","COB","Cooden Beach Rail Station",0.42686, 50.83337
"CODSALL","CSL","Codsall Rail Station",-2.20176, 52.62729
"COGAN","CGN","Cogan Rail Station",-3.18909, 51.44599
"COKSBDG","CBR","Cooksbridge Rail Station",-0.0092, 50.90375
"COLESHL","CEH","Coleshill Parkway Rail Station",-1.70818, 52.51652
"COLNE","CNE","Colne Rail Station",-2.18186, 53.85474
"COLSDNS","CDS","Coulsdon South Rail Station",-0.13789, 51.31584
"COLSTWN","CDN","Coulsdon Town Rail Station",-0.13446, 51.32204
"COLWICH","RGL","COLWICH",-1.9303, 52.76947
"COMBE","CME","Combe (Oxon) Rail Station",-1.39407, 51.83259
"COMONDL","COM","Commondale Rail Station",-0.97515, 54.48127
"CONBRGH","CNS","Conisbrough Rail Station",-1.23433, 53.48931
"CONGLTN","CNG","Congleton Rail Station",-2.19258, 53.15785
"CONNELF","CON","Connel Ferry Rail Station",-5.38544, 56.45235
"CONONBR","CBD","Conon Bridge Rail Station",-4.44041, 57.56175
"CONONLY","CEY","Cononley Rail Station",-2.01207, 53.91757
"CONWY","CNW","Conwy Rail Station",-3.83052, 53.2801
"COOKHAM","COO","Cookham Rail Station",-0.72208, 51.55746
"COOMBE","COE","Coombe Junction Halt (Rail Station)",-4.48139, 50.44517
"COPLSTN","COP","Copplestone Rail Station",-3.75157, 50.81446
"CORBY","COR","Corby Rail Station",-0.68834, 52.48885
"CORK","COK","CORK",-8.45908, 51.90109
"CORPACH","CPA","Corpach Rail Station",-5.12196, 56.84283
"CORROUR","CRR","Corrour Rail Station",-4.6906, 56.76021
"CORSNEW","XAO","CORSHAM NEWLANDS ROAD",-2.19847, 51.43423
"CORYTON","COY","Coryton Rail Station",-3.23182, 51.52043
"COSELEY","CSY","Coseley Rail Station",-2.08578, 52.54508
"COSFORD","COS","Cosford Rail Station",-2.30027, 52.64483
"COSHAM","CSA","Cosham Rail Station",-1.06733, 50.84192
"COTNGLY","COT","Cottingley Rail Station",-1.58771, 53.76782
"COVAREN","CAA","Coventry Arena Rail Station",-1.49412, 52.44773
"COVNNY","COV","COVENTRY YARD (EWS)",-1.51346, 52.40081
"COVNTRY","COV","Coventry Rail Station",-1.51346, 52.40081
"COWDBUS","COC","COWDEN CROSSROADS",0.10038, 51.15029
"COWDEN","CWN","Cowden Rail Station",0.11003, 51.15564
"COWESE","ECW","EAST COWES",-1.29108, 50.75874
"COWESW","WTW","WEST COWES",-1.29669, 50.76237
"CPNHRST","CPU","Capenhurst Rail Station",-2.94228, 53.26017
"CRADLYH","CRA","Cradley Heath Rail Station",-2.09049, 52.46965
"CRAVENA","CRV","Craven Arms Rail Station",-2.83742, 52.44254
"CRAWLEY","CRW","Crawley Rail Station",-0.18667, 51.11221
"CRBG","CRB","Corbridge Rail Station",-2.0184, 54.96626
"CRCK","CKL","Corkickle Rail Station",-3.58216, 54.54168
"CRDFAIR","XCF","CARDIFF INTERNATIONAL APT",-3.34528, 51.39431
"CRDFBUS","CCB","CARDIFF CENTRAL BUS STN",-3.17922, 51.47612
"CRDFCEN","CDF","Cardiff Central Rail Station",-3.1793, 51.47602
"CREDITN","CDI","Crediton Rail Station",-3.64678, 50.7833
"CRESING","CES","Cressing Rail Station",0.57796, 51.85234
"CREWE","CRE","Crewe Rail Station",-2.43297, 53.08962
"CRFD","CRY","Crayford Rail Station",0.17894, 51.44828
"CRGDRN","CGD","Craigendoran Rail Station",-4.71124, 55.99479
"CRGURE","CRU","CRAIGNURE",-5.70828, 56.47144
"CRHL","CWH","Crews Hill Rail Station",-0.10689, 51.68448
"CRICCTH","CCC","Criccieth Rail Station",-4.23751, 52.91841
"CRKLWD","CRI","Cricklewood Rail Station",-0.21268, 51.55845
"CRKRN","CKN","Crewkerne Rail Station",-2.7785, 50.87353
"CRLK","CLU","Carluke Rail Station",-3.84892, 55.73126
"CRLN","CTN","Charlton Rail Station",0.03126, 51.48681
"CRMLNGT","CRM","Cramlington Rail Station",-1.59859, 55.08777
"CRMRSEJ","CMO","CARMUIRS EAST JN",-3.81699, 56.00673
"CRNF","CNF","Carnforth Rail Station",-2.77123, 54.12968
"CRNG","CHG","Charing (Kent) Rail Station",0.79033, 51.2081
"CRNLRCH","CNR","Crianlarich Rail Station",-4.61843, 56.39047
"CROKSTN","CKT","Crookston Rail Station",-4.36467, 55.84231
"CROMFD","CMF","Cromford Rail Station",-1.54916, 53.11293
"CROSSHL","COI","Crosshill Rail Station",-4.25681, 55.83328
"CROT","CSO","Croston Rail Station",-2.77775, 53.66756
"CROUCHH","CRH","Crouch Hill Rail Station",-0.11715, 51.5713
"CROWLE","CWE","Crowle Rail Station",-0.81736, 53.58973
"CROY","CRO","Croy Rail Station",-4.03598, 55.95568
"CRPHLY","CPH","Caerphilly Rail Station",-3.21848, 51.57158
"CRPNDPK","CPK","Carpenders Park Rail Station",-0.38594, 51.62835
"CRSHLTB","CSB","Carshalton Beeches Rail Station",-0.1698, 51.35741
"CRSHLTN","CSH","Carshalton Rail Station",-0.16637, 51.36845
"CRSKEYS","CKY","Crosskeys Rail Station",-3.12617, 51.6209
"CRSMYLF","CMY","Crossmyloof Rail Station",-4.28432, 55.83394
"CRSNGTN","CSG","Cressington Rail Station",-2.912, 53.35875
"CRSTRS","CRS","Carstairs Rail Station",-3.66847, 55.69104
"CRSTRSS","CRS","CARSTAIRS SOUTH JN",-3.66867, 55.69071
"CRTN","CTO","Carlton Rail Station",-1.07865, 52.96509
"CRTSDYK","CDY","Cartsdyke Rail Station",-4.73159, 55.94221
"CRUMPSL","CRJ","CRUMPSALL",-2.24277, 53.51713
"CRWHRST","CWU","Crowhurst Rail Station",0.50134, 50.88858
"CRWLL","CWD","Creswell (Derbys) Rail Station",-1.21639, 53.26411
"CRWTHRN","CRN","Crowthorne Rail Station",-0.81927, 51.36673
"CRXLEY","ZCO","CROXLEY (LUL)",-0.44191, 51.64705
"CRYSTLP","CYP","Crystal Palace Rail Station",-0.07261, 51.41811
"CSBY","CTB","CASTLEBAY",-7.48849, 56.95416
"CSEAH","IMW","Imperial Wharf Rail Station",-0.18282, 51.47495
"CSFD","CFR","Chandlers Ford Rail Station",-1.38517, 50.98368
"CSGT","CRG","Cross Gates Rail Station",-1.45158, 53.80491
"CSTL","CAS","Castleton (Manchester) Rail Station",-2.17823, 53.59185
"CSTR","CTT","Church Stretton Rail Station",-2.80369, 52.53742
"CTMSLNK","CTK","City Thameslink Rail Station",-0.10359, 51.51393
"CTNG","CLL","Collington Rail Station",0.45786, 50.83929
"CTNM","CSM","Castleton Moor Rail Station",-0.94665, 54.46714
"CTTGHM","CGM","Cottingham Rail Station",-0.40643, 53.78165
"CUDNGTN","CUD","Cuddington Rail Station",-2.59931, 53.23992
"CUFFLEY","CUF","Cuffley Rail Station",-0.10978, 51.70872
"CULHAM","CUM","Culham Rail Station",-1.23651, 51.65379
"CULLMKH","XDX","CULLOMPTON MARKET HOUSE",-3.39233, 50.8587
"CULRAIN","CUA","Culrain Rail Station",-4.40427, 57.91951
"CUMBRAE","CUL","CUMBRAE SLIP",-4.90372, 55.78096
"CUPAR","CUP","Cupar Rail Station",-3.00876, 56.31699
"CURRIEH","CUH","Curriehill Rail Station",-3.31875, 55.90056
"CWDNBTH","COW","Cowdenbeath Rail Station",-3.34319, 56.11209
"CWMBRAN","CWM","Cwmbran Rail Station",-3.0162, 51.65658
"CXTN","CUX","Cuxton Rail Station",0.46171, 51.37392
"CYNGHRD","CYN","Cynghordy Rail Station",-3.74821, 52.0515
"DAISYH","DSY","Daisy Hill Rail Station",-2.51586, 53.53945
"DALGETY","DAG","Dalgety Bay Rail Station",-3.36772, 56.04209
"DALMUIR","DMR","Dalmuir Rail Station",-4.42668, 55.91193
"DALRY","DLY","Dalry Rail Station",-4.71108, 55.70622
"DALS","DLJ","Dalston Junction Rail Station",-0.07514, 51.54611
"DALSKLD","DLK","Dalston Kingsland Rail Station",-0.0757, 51.54815
"DALSTON","DLS","Dalston (Cumbria) Rail Station",-2.98885, 54.84617
"DALTON","DLT","Dalton Rail Station",-3.179, 54.15424
"DALWHIN","DLW","Dalwhinnie Rail Station",-4.2462, 56.93517
"DANBY","DNY","Danby Rail Station",-0.91096, 54.46615
"DANESCT","DCT","Danescourt Rail Station",-3.23392, 51.5005
"DANZEY","DZY","Danzey Rail Station",-1.82088, 52.32481
"DARNALL","DAN","Darnall Rail Station",-1.41257, 53.38458
"DARSHAM","DSM","Darsham Rail Station",1.52347, 52.273
